text,label
"Досить мастрбувати, навчись займатись сексом правильно ❤️‍🔥 MIR INTIMA – канал, де не лише розказують, а й ПОКАЗУЮТЬ, як покращити своє інтимне життя. ➜ Пози, в яких можна досягти струйного оргазму (42 фото) ➜ Недорогі гаджети, які точно здивують вашого партнера ➜ Ось як порноактори «тримаються» до 30 хвилин Про секс таким, яким він є. Чесно та без цензури. Підписуйтесь і в ліжку вам не буде рівних: #реклама",1
"На активіста Стерненка скоїли напад у столиці. Він поранений, нападницю затримано. Мадам на діло вирядилася канєшно💅 ",1
"🤯Big Tasty ВИДАЛЕНО з меню McDonald's. Всесвіт, не так ви витлумачили моє прохання схуднути до літа😭",0
"Більше 1 мільйона українців перейшли на віддалену роботу В епоху діджиталізації компаніям вигідніше шукати людей на удальонці, щоб не платити за оренду офіса та купу різних податків. Куди йдуть зекономлені гроші? Правильно, на вашу зарплату, бо через війну та кадровий дефіцит конкуренція за працівників колосальна. Фріланс, повна занятість, часткова – на каналі Injobe викладають сотні вакансій з зарплатою від $800 Беруть людей навіть без досвіду – чудовий шанс для новачків знайти роботу з зарплатою в валюті та вільним графіком. Підписуйтесь, не пошкодуєте: #промо",1
"Дим капець🤯 у лісі Хто знає, що горить? ㅤ",0
"ПЗДК. Молодняк знущається над собакою🤬 На відео видно, як дівчина крутить бідолашного звірка в повітрі на повідку. Перед цим пухнастого штовхнули ногами, пише очевидець. Просто сміття. Звідки береться така жорстокість? Сподіваюся, мої батьки це побачать і дадуть мені так само мало. Максимальний репост!",1
"💬 «Навіщо бізнесу Telegram?» Поки інші спалюють бюджети в Meta і Google — ваші конкуренти вже забирають клієнтів через Telegram-канали. ➡️ Сотні тисяч охоплень щодня ➡️ Аудиторія з довірою, а не банерною сліпотою ➡️ Гнучкі формати реклами 🧾 Наш кейс: Клієнт: національна мережа доставки Розміщення: в 7 Telegram-каналах Ціль: нові клієнти у 4 містах ✅ +3 200 замовлень у перші 3 дні ✅ Клієнт повернувся через 6 днів із запитом на масштабування 🔊 Ми даємо результат! Ваш товар, послуга чи бренд вже може бути у стрічці людей, які реально читають і діють. 📩 Запис на розміщення відкритий. Напишіть @promoutiondvbot — підберемо формат під ваші цілі.",1
"🤯Мадам сяє своїми волосками на Святошино. Обережно, хлопчики, самка на полюванні.ㅤ",1
"😮Каблучки проти ЗРАД можуть зʼявитися у продажах. Пристрій відстежує пульс, температуру тіла, тон голосу та рухи. Якщо хтось займеться сексом на стороні, кільце партнера подасть сигнал. А в спеціальному додатку можна буде подивитися всі дані. Поки що це лише концепт, і невідомо, чи вийде продукт на ринок. Хто готовий оформити передзамовлення? ㅤ ",1
Ціла армія шпіоніро штурмує Харківське шосе 🫣 Тренд вийшов з-під контролю.,1
"😬Хлопець підчепив болячку через непраний одяг з секонду. Він одягнув нову кофту з магазину, не поправши її. Чувак отримав по всьому тілу дивні вузлики, діагноз – контагіозний молюск. Лікарі наголошують: навіть нові речі з магазинів треба прати перед тим, як почати їх носити. ㅤ ",1
"💳 Зaкинулa 120 гpн, a вигpaлa 19640 гpн в цe лiцeнзiйнe oнлaйн-кaзинo i oдpaзу oтpимaлa вигpaш нa кapтку! Гpaлa вoнa ✅зa цим пocилaнням Щo poбити ?: 1) Зaхoдь ➡️ ocь cюди 2) Кpути бapaбaн, пoтiм peєcтpуйcя. 3) Клaди нa дeпoзит вiд 100-200 гpн 4) Гpaй в гpу ""sugar rush"" (пoбaчиш нa пepшiй cтopiнцi) 5) Кoли вигpaв, oдpaзу вивoдь нa cвoю кapтку! 😊 Пocилaння нa peєcтpaцiю Пepшi 4 гpaвцi дoдaткoвo oтpимaють дo 500 бeзкoштoвних oбepтiв пpи пepшoму дeпoзитi! Вcтигaй!",1
"Шановні, ледь повземо. А ніч мемів вже майже тут. Але тільки для тих, хто закине ще трощки грошей на мавік для 92 бригади. Тож, розпочнемо її коли на банці буде 160 тисяч. Лишилося ще 23 тисячі (трошки менше) Банка: Номер картки банки 4441 1111 2508 9064",1
"Давайте за ніч доповземо до 170к 😢 Медоїдам дуже потрібен мавік 3Т, для того щоб ефективніше виявляти та нищити кацапів. Також маємо подарунки для топ-донатерів, тому обовʼязково приймаємо участь! Банка: Номер картки банки 4441 1111 2508 9064",0
#НамПишуть Ось таку хуйову таранку можна взяти на базі на вул. Морозова Побачив хуйню в Харкові — надсилай сюди!,1
"""Українська правда"" отримала відеозапис моменту вбивства чоловіка та жінки у селі Софіївська Борщагівка під Києвом. На відео чоловік розстрілює автомобіль, у якому ймовірно був один із загиблих. Потім стрілець заходить у двір будинку і, за даними джерел УП, розстрілює іншу жертву",1
Метадонова зупиночка на Полтавському шляху Побачив хуйню в Харкові — надсилай сюди!,1
"Борщагівський стрілець розстріляв військового та його тещу — Нацполіція Місяць тому військовослужбовець продав зброю чоловіку за $1000. Однак сьогодні військовослужбовець вирішив, що покупець йому винен ще. В результаті, покупець взяв куплену зброю і розстріляв військового та його тещу, після чого зачинився в себе в домі. Спецпризначенці поліції оточили будинок та протягом години затримали 63-річного чоловіка.",1
На Леваді якийсь сольовий перформанс Побачив хуйню в Харкові — надсилай сюди!,1
"У Софіївській Борщагівці на Київщині невідомий чоловік відкрив стрілянину, загинуло кілька людей — Нацполіція Наразі на місці події працюють усі екстрені служби та проводиться спецоперація із затримання стрільця. UPD: Стрілка затримали",0
Підари поцілили FPV-дроном в автівку комунальників у Куп’янську. Поранено працівника водоканалу.,1
Розʼїбос на Одеській Побачив хуйню в Харкові — надсилай сюди!,1
"Щойно розмовляв із військовим командуванням, кацапське припинення вогню виявляється фарсом - підарські війська продовжують наступ по всій лінії фронту, — глава МЗС Сибіга",1
Хуйло не зміг правильно вимовити ім'я Сі Цзіньпіна на зустрічі з головою Китаю Підписатись на ХХ Black,1
"Бухой тіп намагався підійти до Зеленського на Хрещатику під час його запису звернення із нагоди Дня пам’яті та перемоги над нацизмом у Другій світовій війні Коли його кент зробив зауваження, мовляв, так не підходять до президента, той відповів: І шо, шо президент, а я депутат 🧠",1
"❗️Підприємці, маркетологи тут? Цього тижня маємо місця для вашої реклами в ХХ – Ринкова ціна за реальні охопленя без ботів. – Зручний час публікації, орієнтований на вашу аудиторію та бізнес. – Можливість швидкого розміщення без великої черги. Пиши прямо зараз 👉 Геннадію",1
Сосія порушила «перемир'я» Кацапи КАБами бомбардували Сумщину. У Костянтинівці через приліт КАБу знищено багатоповерхівку.,1
"Раночку, незламні, нас чекає черговий всратий день!",1
"Шановні, ми всі скучили за ніччю мемів. Але без сотки на банці її не буде, такі справи. Тож, треба ще 18 тисяч, го!",1
"За ніч треба доповзти до 100к 🥰 Медоїдам дуже потрібен мавік 3Т, для того щоб ефективніше виявляти та нищити кацапів. Також маємо подарунки для топ-донатерів, тому обовʼязково приймаємо участь! Банка: Номер картки банки 4441 1111 2508 9064",0
"11-річна дівчинка у Шевченківському районі Харкова забралася на 40-метрову недобудову та відмовлялася спускатися, повідомив Суспільному директор міського департаменту надзвичайних ситуацій Богдан Гладких. Протягом 40 хвилин рятувальники та патрульні вмовляли дівчинку спуститися та згодом вивели її з будівлі Побачив хуйню в Харкові — надсилай сюди!",1
"Скотт Бессент назвав хуйла воєнним злочинцем Водночас на питання, чи буде вести в такому разі переговори він сказав: ""Я думаю, що така природа дипломатії, коли потрібно вести переговори з обома сторонами. Я вважаю, що переговори були необхідні з японцями після Другої світової війни"".",1
"Давайте підбадьоримо баночку на мавік 3Т. Нам треба за ніч перетнути 100к! І як завжди ваша підтримка обов’язкова у цій справі! Там ще і подарунки для топ-донатерів, тому обовʼязково приймайте участь! Банка: Номер картки банки 4441 1111 2508 9064",0
"Сі Цзіньпін прилетів до моцкви на парад 9 травня: хуйло не зустрів його в аеропорту 🤷‍♂️ Його зустріла віцепрем'єрка сосії Тетяна Голікова. Сі Цзіньпін очікує «поглибленої розмови» з хуйлом щодо двосторонніх зв’язків, важливих міжнародних та регіональних питань.",1
Малолітні довбойоби на Харківській електричці,0
"Продовжуємо донатити Медоїдам на мавік 3Т. Сьогодні обовʼязково треба пробити 100к! Хлопці будуть ефективніше виявляти та нищити ворога, завдяки вашій підтримці. Там ще і подарунки для топ-донатерів, тому обовʼязково приймайте участь! Банка: Номер картки банки 4441 1111 2508 9064",0
Розминка на станції метро Олексіївська ,0
Взяли у когось мангал і забули повернути❓ А їхати по такій погоді не хочете? Тоді перекажіть через OnTaxi 👌 🚕OnTaxi саме пропонує знижки 🎁 15% (до 20 грн) на перші 3 поїздки або замовлення у класі “Доставка” – чудова нагода скористатися 😉 🔸 Машини перевірені; 🔸 Водії ввічливі; 🔸 Додаткові опції та класи авто - під будь-яку ситуацію. ✅Замовляйте у Харкові за безкоштовним номером 2000 📞 або завантажте застосунок OnTaxi у Google Play/App Store/App Gallery чи посиланням ➡️:,1
На Дарвіна сольова прогулянка ,1
"Сі Цзіньпін та хуйло цього тижня відновлять перемовини щодо давно відкладеного проєкту газопроводу ""Сила Сибіру-2"" між Китаєм та сосією. ""Сила Сибіру-2"" дозволила б сосії додатково постачати 50 мільярдів кубометрів газу на рік до Китаю.",1
"Керівник ЦПД пояснив, чому в рашці знову заговорили про підготовку обстрілу ""бояришніком"" Підари поширюють ці ""страшилки"", щоб уникнути потенційної української атаки на моцкву 9 травня. Усі ці страшилки про ""Орєшник"" означають дуже простий меседж: ""Не бийте по Москві, ми боїмося, в нас є ""Орєшник"" — Коваленко. Також він додав, що кацапи здійснили лише один пуск ""Орєшника"", другий запуск був невдалим — ракета не злетіла.",1
На Косарєва 14 #summertimesadness,1
"Келлог заявив, що Україна готова до заморозки війни з сосією та відвести свої війська, аби створити 30-кілометрову демілітаризовану зону навколо фронту. За словами Келлога, хуїсосія не перемагає у цій війні, інакше її війська були б на правому березі Дніпра, у Києві та Одесі. Він також заявив, що обидві сторони конфлікту мають мільйонні жертви, тому їм необхідно зупинити війну",1
"Байден порівняв Трампа з британським прем'єром Чемберленом, який безуспішно намагався умиротворити Гітлера Він наголосив, що хуйло вважає Україну частиною сосії і «будь-хто, хто думає, що він зупиниться», якщо деякими територіями поступляться в рамках мирної угоди, «просто дурень».",1
"❗️Підприємці, маркетологи тут? Цього тижня маємо місця для вашої реклами в ХХ – Ринкова ціна за реальні охопленя без ботів. – Зручний час публікації, орієнтований на вашу аудиторію та бізнес. – Можливість швидкого розміщення без великої черги. Пиши прямо зараз 👉 Геннадію",1
"У Києві двоє людей загинули унаслідок нічної кацапської атаки. Уламки БпЛА влучили в верхні поверхи житлового будинку в Шевченківському районі. Постраждали загалом 7 людей. Серед них — четверо дітей, повідомив Кличко",1
"За ніч треба наблизитись хоча б до 70к 🥰 Медоїдам дуже потрібен мавік 3Т, для того щоб ефективніше виявляти та нищити кацапів. Там ще і подарунки для топ-донатерів, тому обовʼязково донатимо! Банка: Номер картки банки 4441 1111 2508 9064",0
На Армійській метадонова зупиночка 👍 ,1
"У ДТП в Італії загинула українська біженка та її друзі — Il Messagero Вона каталася на орендованій Porsche 911 разом зі своїм 22-річним нареченим та 21-річною подругою. На швидкості понад 250 кілометрів на годину вона вїбалась в оливкове дерево, перевернулася та загорілася 🤷‍♂️🤷‍♂️🤷‍♂️",1
"Підари вдарили балістикою по передмістю Сум — загинула дитина. Зараз відомо про 6 поранених. Більшість із них — діти, одна дитина у вкрай важкому стані. Під ударом опинилася цивільна інфраструктура. UPD: За оновленою інформацією загинули 3 людини: дівчина - на місці події, чоловік та хлопчик - померли в лікарні.",1
"У кремлі пригрозили Україні «адекватною відповіддю» на порушення так званого триденного перемир’я Пресекретар хуйла піськов почав погрожувати Україні, якщо вона не спинить удари у дні так званого триденного перемир’я, яке хуйло оголосив в односторонньому порядку.",1
"Суши Папа дарує знижку 400 грн! Замовляй сет Весняний та отримуй міні-сет Дабл лосось у подарунок🎁 Цілих 6 ролів (замість 4), 1,4 кг з вигодою 40% всього за 580 грн! 🌐 sushipapa.com.ua 📞 0800-751-057",1
"🎯 ЗАМОВЛЯЙ РЕКЛАМУ НА ХХ! З рекламою в Хуйовому Харкові ніколи не проїбеш, бо вся аудиторія прийшла до нас сама, ми ніколи не купували рекламу для себе. Бренду ХХ вже 12 років, і кожен харківʼянин (і не тільки) знають про нас. Тож немає сенсу відмволяти своєму бізнесу у такій рекламі. 🖊 Пиши Геннадію, бронюй рекламні місця просто зараз!",1
"Такий ранок був у харків’ян, бо країна-сусід — кончений виблядок",1
Момент одного з прильотів у Харкові ,1
"Атака на Харків тривала дві години, кацапи завдали 12 ударів «шлюхедами» у чотирьох районах міста: 🛑Шевченківський район. Внаслідок падіння уламків БпЛА типу «Шахед» спалахнув дах та кімната приватного житлового будинку на плоші 100 м.кв. 🛑Холодногірський район. Зафіксовано падіння ворожого дрону. Палає автомобіль. Влучання другого безпілотника в землю. Пошкоджено житловий будинок. 🛑Київський район. Внаслідок удару БпЛА горить будівля ресторану. 🛑Індустріальний район. Внаслідок удару безпілотника вибуховою хвилею та уламками пошкоджено автомобіль. Сталося займання.",1
"Така гарна картинка, а ви збір не хочете закрити. Там всього 23 тисячі лишилося, ну! Банка: Карта: 4441 1111 2395 1497",0
"Друзі, 36 тисяч до закриття, треба закрити його сьогодні 👇 Банка: Карта: 4441 1111 2395 1497",0
Максимально хуйова тусовка на Салтівці,1
"Шановні, ну це пиздець! Ми цілий день не можемо зрушити з місця, збір треба закрити сьогодні обов’язково. Ваші 5, 10, 50 гривень дуже важливі, не залишайтеся осторонь👆",1
"Друзі, до закриття баночки залишається всього 40 тисяч, давайте закриємо її сьогодні Без вашої допомоги ми не впораємося, а запит треба закрити якнайшвидше👇 Банка: Карта: 4441 1111 2395 1497",0
"«Розіб’ю їбало»: речник Київської МВА погрожував журналісту Вільного Радіо через статтю про майно його батька з Покровського ТЦК У травні медіа опублікував статтю про статки працівників ТЦК Донеччини за 2024 рік. Серед фігурантів був і батько речника Київської МВА та військового Євгена Ієвлєва — військовослужбовець Покровського районного ТЦК та СП Сергій Ієвлєв. Він задекларував у власності дружини Toyota Land Cruiser 2011 року випуску за 773 тисяч гривень. Офіційних доходів, згідно з документами, у дружини немає. Після публікації до журналіста Євгена Вакуленка у друзі на фейсбуці додався Євген Ієвлєв та в особистих повідомленнях почав погрожувати. Зокрема, стверджував, що «розіб’є їбало» журналісту, коли побачить його особисто. Вакуленка він назвав «ворогом України й Українського народу», який продає треш-контент.",1
⛲️Нічні купання у харківському фонтані,0
На Шевченка роз’їбос,1
"Зеки організували кол-центр у Харкові, тепер їм загрожує до 15 років сидіння на пляшці 16 в'язнів телефонували людям та представлялися працівниками служби безпеки банків і повідомляли про сумнівні операції з їх рахунками. Вони переконували через мобільний додаток перерахувати гроші зі своєї картки на нібито спеціально створений під неї віртуальний рахунок. На схемах зеки заробили 700 тисяч гривень.",1
"Нам піздєц, Люда! Кацапи заявляють про новий наступ в КурНР і підірвані мости.",1
"🎯 ЗАМОВЛЯЙ РЕКЛАМУ НА ХХ! З рекламою в Хуйовому Харкові ніколи не проїбеш, бо вся аудиторія прийшла до нас сама, ми ніколи не купували рекламу для себе. Бренду ХХ вже 12 років, і кожен харківʼянин (і не тільки) знають про нас. Тож немає сенсу відмволяти своєму бізнесу у такій рекламі. 🖊 Пиши Геннадію, бронюй рекламні місця просто зараз!",1
"Військовий про те, нахуя кацапи чіпляли мішок цвяхів до «Мольнії» під час однієї з атак на Харків Відео: Марія Малєвська",1
Роз’їбос на вулиці 23 серпня,1
🐍На набережній у Харкові гріються гадюки ,0
На Салтівці все стабільно,0
"Пані та панове, сьогодні якийсь максимально хуйовий день на донати, бо за цілий день майже нічого не назбирали До 300 тисяч гривень потрібно ще 10, давайте вже доб’ємо нарешті Банка: Карта: 4441 1111 2395 1497",0
"Пост на офіційному акаунті Білого дому «Щасливого 4 травня всім, включаючи радикальних лівих божевільних, які так наполегливо борються за те, щоб повернути лордів-ситхів, вбивць, наркобаронів, небезпечних в'язнів та відомих членів банди MS-13 назад у нашу Галактику. Ви не повстанці - ви Імперія. Нехай 4-е буде з вами».",1
"Переходь за посиланням, та отримуй: Квартири у Харковi до 13500 💵 Будинки у Харковi до 20000 🏠 Житло ""економ-класу"" у Харковi до 10 000 💵 📌1- к квартири від 10 300 💵 📌2-к квартири від 13 900 💵 📌3-к квартири від 15 400 💵 📌Кімнати від 3700 💵 💰Продати свою нерухомiсть 💰 ▫️▫️▫️ TikTok ▫️▫️▫️ Telegram ▫️▫️▫️ Google Play ▫️▫️▫️Сайт 057.estate",1
"Ще заяви Зеленського на прес-конференції у Празі: 🛑До кінця року за чеською артилерійською ініціативою очікуються 1,8 млн снарядів. 🛑Готуються нові кроки в авіаційній коаліції - створення українсько-чеської школи F-16. 🛑Кацапи можуть влаштувати собі провокації на 9 травня в москві. «Якщо хтось їм ще вірить, нехай спробують на собі». 🛑Про «неминуче примирення від хуйла»: росіяни повинні знати, що ми розраховуємо на 3 млн артилерійських снарядів. Це не значить, що хтось хоче довгої війни.",1
"сосія може здійснити провокації на 9 травня, — Зеленський 🛑Вони хочуть якесь перемир'я, але сьогодні було найбільше штурмів за останні місяці. 🛑Хуйло дуже хоче похизуватися танками на параді, але він повинен думати про реальне закінчення його війни. 🛑Дехто в Європі блокує шлях України в ЄС заради кращих місць на червоній площі.",1
"Друзі, зараз саме час закину грошенят на авто для Щедрика! Весь цей пиздьож про договорнячок вселив хибну надію, що якимось дивом усе ось-ось закінчиться. Але ніхуя подібного й близько немає. Русні похуй, вони продовжують лізти на нашу землю, вбивають українців та стирають з лиця землі населені пункти. І зупинити їх можуть тільки наші захисники, тому усі свої зусилля маємо спрямовувати саме на допомогу воїнам! Ваші 5,10, 50 гривень дуже важливі, не ігноруйте Банка: Карта: 4441 1111 2395 1497",0
"Хуйло заявив, що думає про наступника Каже, що мають з'явитися кілька людей, які змогли б домогтися довіри народу.",1
"Салтівські пиздюки розважаються, як можуть",1
"Хочете купити квартиру у Харкові? Обирайте найкращу квартиру серед 100% актуальних пропозицій На сьогодні в Харкові великий вибір пропозицій на купівлю від дуже дешевих вторинок до вигідних пропозицій просторих квартир у новобудовах. Робіть свій вибір відповідально! Дивіться всі актуальні оголошення в місті в цьому телеграм-каналі і залишайте заявку на перегляд, як тільки будете готові 😼 Наш агент допоможе обрати найкращу пропозицію серед наявних та проконсультує з приводу документів і податків Підписуйтесь за посиланням: 👉🏻",1
"Фіцо-хуїцо розлютився через слова Зеленського про парад, але у мацкву все одно поїде «Це велика неповага, коли хтось каже країні, яка мала найбільшу частку у перемозі над фашизмом і зазнала найбільших втрат: Святкуйте, ми можемо скинути на вас дрон. Цьому не місце в сучасній політиці». Довбойоб 🤷‍♂️",1
Кацапи провели у Вашингтоні ходу всратого бєссмєртного полка Це вперше від початку повномасштабного вторгнення в Україну. Українці організували контрмітинг та закликали американців не мовчати про воєнні злочини русні.,1
"Шановні, збір став як хуй в підлітка, що вперше побачив цицю — крепко й впевненно. От ви любите дивитись як русня горить від ФПВ? Як на цьому відео від Щедрика? Звісно ж любите! Так от, шоб таких відосів було більше Щедрику потрібен пікап для підрозділу FPV. Тож, не соромьтесь робити найкращу інвестицію у своєму житті — на смерть підарасні. Ціль збору: 400 000 грн. Банка: Карта: 4441 1111 2395 1497",0
"🎯 ЗАМОВЛЯЙ РЕКЛАМУ НА ХХ! З рекламою в Хуйовому Харкові ніколи не проїбеш, бо вся аудиторія прийшла до нас сама, ми ніколи не купували рекламу для себе. Бренду ХХ вже 12 років, і кожен харківʼянин (і не тільки) знають про нас. Тож немає сенсу відмволяти своєму бізнесу у такій рекламі. 🖊 Пиши Геннадію, бронюй рекламні місця просто зараз!",1
"🤡Примирення з Україною неминуче, це питання часу, — хуйло",1
"«сосія має достатньо сил та засобів, щоб довести «есвео» до логічного завершення з потрібним результатом», — хуйло",1
На Клочках щось палять,0
"Підари завдали ударів 10 «шлюхедами» по Ізюмському району: шість з них влучили по Ізюму, ще чотири — по Левківці Фото: ДСНС у Харківській області",1
Продовжуємо вночі рухати збір. Спати набагато корисніше після того як задонатив на дохлого кацапа! По трошки гривень і спати 🛏 Ціль збору: 400 000 грн. Банка: Карта: 4441 1111 2395 1497,1
"У Закарпатській області через вибух гранати загинув чоловік, ще одного госпіталізували У селі Ракошино на Закарпатті під час бухіча вибухнула граната: 50-річний чоловік загинув, його 54-річний товариш — поранений. За даними поліції, один із довбойобів, перебуваючи напідпитку, необережно висмикнув чеку з боєприпасу.",0
Біля класу на 23 серпня зупинився оленяра,1
#НамПишуть Два підлітка довбойба вирішили погратися з сірниками. ,1
На Основі якась залупа знову палить траву ,1
На нових домах пожежа,0
"У Запоріжжі затримано чоловіка, який розгулював у нацистській формі Третього рейху й з гранатою в руках: вдома в нього знайшли цілий арсенал зброї, йому загрожує до 7 років вʼязниці, — Нацполіція. ",0
Два пиздюка давно не отримували пиздюлей від батьків ,1
Самертайм седнес 💀,1
Метадонова зупинка на Одеській,1
Старий добрий трамвайний дріфт на клочках 💔,0
"🎯 ЗАМОВЛЯЙ РЕКЛАМУ НА ХХ! З рекламою в Хуйовому Харкові ніколи не проїбеш, бо вся аудиторія прийшла до нас сама, ми ніколи не купували рекламу для себе. Бренду ХХ вже 12 років, і кожен харківʼянин (і не тільки) знають про нас. Тож немає сенсу відмволяти своєму бізнесу у такій рекламі. 🖊 Пиши Геннадію, бронюй рекламні місця просто зараз!",1
MUNDSTÜCK 03.05 ВІДКРИТТЯ ТЕРАСИ провулок Грабовського 4 WELCOME DRINK: APEROL SPRITZ або CUBA LIBRE. Резерв: Провулок Плетнівський 2 0 (50) 665 13 26 Проспект Науки 9 0 (99) 134 43 30 Провулок Грабовського 4 0 (50) 665 13 17 Час роботи: 11:00-21:30 www.mundstuck.com.ua www.tiktok.com/@mundstuck www.instagram.com/mundstuck,1
"Під час нічної атаки на Харків підари застосували ударні безпілотники з термобаричними бойовими частинами, — прокуратура Таке озброєння створює потужну вибухову хвилю та високотемпературну хмару, що спричиняє масштабні руйнування і численні жертви серед цивільного населення.",0
По Куп'янщині підари вдарили ФАБ-1500 Загинула одна людина,1
У Новоросійську вночі кацапи прилетіли у свою багатоповерхівку 👍,1
Зі всією ненавистю кидаємо донат та лягаємо спати. Банка: Карта: 4441 1111 2395 1497,0
"Давайте друзі, саме зараз треба допомагати тим хто їбашить цих мразот кожен день! Сюди зі всією ненавистю кидаємо будь-який донат! Банка: Карта: 4441 1111 2395 1497",1
Момент прильоту одного з шлюхедів по місту. Надіслати новину!,1
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
"Якийсь довбойоб на Бурсацькому узвозі дістав зброю, та почав з неї стріляти. Після того, як чоловіки, які були поруч, забрали зброю - він дістав ще один «ствол» та стріляв з неї в чоловіків. Джерело: ХС",1
Розʼїбос на перехресті Героїв Харкова та провулку Короленка. ,1
На холодній горі вже вихідні 🏖️ ,1
"Мразота, яка здійснила замах на Стерненка, була завербована ще у 2024 році СБУ розкрила подробиці про нападницю: 🟠Затримана - 45-річна уродженка Одеської області, яка проживала у столиці. В кінці минулого року її дистанційно завербували російські спецслужби, коли вона шукала ""швидкого заробітку"" в інтернеті. 🟠Спочатку вона стежила ща автівками, потім за замовлення куратора мала виготовити саморобний вибуховий пристрій, а також змінила місце проживання - переїхала у квартиру в центральній частині Києва. 🟠З середини квітня жінка почала стежити за Сергієм Стерненком, оселившись в одному з ним житловому комплексі. Вона отримала координати схрону, де були пістолет моделі ПМ та набої до нього. У момент виходу Стерненка з дому нападниця здійснила кілька пострілів, одна з куль влучила йому в ногу.",1
"Серійного вбивцю, який позбавив життя 11 людей у Києві та Харкові, засудили до довічного ув’язнення — повідомила Нацполіція. Слідчі встановили, що з 2018 по 2024 рік він убив 8 чоловіків і 3 жінок. Він входив у довіру до своїх жертв, спілкувався з ними, вживав алкоголь, а коли вони втрачали пильність — душив або забивав камінням, після чого забирав їхні речі. Одне з найжорстокіших убивств — напад на працівницю квіткового магазину в Голосіївському районі Києва. Зловмисник завдав їй 34 ножові поранення. ",0
"🎯 ЗАМОВЛЯЙ РЕКЛАМУ НА ХХ! З рекламою в Хуйовому Харкові ніколи не проїбеш, бо вся аудиторія прийшла до нас сама, ми ніколи не купували рекламу для себе. Бренду ХХ вже 12 років, і кожен харківʼянин (і не тільки) знають про нас. Тож немає сенсу відмволяти своєму бізнесу у такій рекламі. 🖊 Пиши Геннадію, бронюй рекламні місця просто зараз!",1
"Підарські спецслужби готують теракти в рф на 9-те травня, — InformNapalm Мета: звинуватити Україну, мобілізувати населення для війни та зірвати перемовини. Зокрема, розглядаються такі міста як Хабаровськ і Улан-Уде.",1
Пробили 200к та продовжуємо вночі рухати збір. Спати набагато корисніше після того як задонатив на дохлого кацапа! По трошки гривень і спати 🥱 Ціль збору: 400 000 грн. Банка: Карта: 4441 1111 2395 1497,0
😏 Цей тіп вже давно працює на Харків. Думаю ви знаєте. 👆Майже кожен перший підписник у його з Ха. 👆80% відправлень прямують тільки в Ха. 👈 ✅️Тільки оригінал❗️ ✅️Додається товар на постійній основі ✅️Нове / Сток / Легко вживане/ ✅️Чоловіче / Жіноче / Дитяче 🕙Оперативна доставка 🔥за ціни судіть самі) ❤️Підпишись щоб не загубити 👇👇👇👇👇👇👇👇👇,1
